destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id,fold
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000768_post_disaster.png,woolsey-fire_00000768_post_disaster,0,0,tier3\masks\woolsey-fire_00000768_post_disaster.png,0,0,0,0,768,3
1,197,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000768_post_disaster.png,portugal-wildfire_00000768_post_disaster,0,0,tier3\masks\portugal-wildfire_00000768_post_disaster.png,0,0,4,3058,768,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000768_post_disaster.png,pinery-bushfire_00000768_post_disaster,0,0,tier3\masks\pinery-bushfire_00000768_post_disaster.png,0,0,0,0,768,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000769_post_disaster.png,pinery-bushfire_00000769_post_disaster,0,0,tier3\masks\pinery-bushfire_00000769_post_disaster.png,0,0,6,5688,769,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000769_post_disaster.png,portugal-wildfire_00000769_post_disaster,0,0,tier3\masks\portugal-wildfire_00000769_post_disaster.png,0,0,0,0,769,0
3,2967,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000769_post_disaster.png,woolsey-fire_00000769_post_disaster,0,0,tier3\masks\woolsey-fire_00000769_post_disaster.png,0,0,1,789,769,2
0,0,socal-fire,post,train,train\images\socal-fire_00000769_post_disaster.png,socal-fire_00000769_post_disaster,0,0,train\masks\socal-fire_00000769_post_disaster.png,0,0,0,0,769,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000770_post_disaster.png,pinery-bushfire_00000770_post_disaster,0,0,tier3\masks\pinery-bushfire_00000770_post_disaster.png,0,0,0,0,770,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000770_post_disaster.png,portugal-wildfire_00000770_post_disaster,0,0,tier3\masks\portugal-wildfire_00000770_post_disaster.png,0,0,31,25216,770,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000770_post_disaster.png,woolsey-fire_00000770_post_disaster,0,0,tier3\masks\woolsey-fire_00000770_post_disaster.png,0,0,0,0,770,3
0,0,socal-fire,post,train,train\images\socal-fire_00000770_post_disaster.png,socal-fire_00000770_post_disaster,0,0,train\masks\socal-fire_00000770_post_disaster.png,0,0,55,128119,770,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000771_post_disaster.png,portugal-wildfire_00000771_post_disaster,0,0,tier3\masks\portugal-wildfire_00000771_post_disaster.png,0,0,103,173927,771,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000771_post_disaster.png,woolsey-fire_00000771_post_disaster,0,0,tier3\masks\woolsey-fire_00000771_post_disaster.png,0,0,1,70,771,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000771_post_disaster.png,pinery-bushfire_00000771_post_disaster,0,0,tier3\masks\pinery-bushfire_00000771_post_disaster.png,0,0,0,0,771,4
2,2678,socal-fire,post,train,train\images\socal-fire_00000771_post_disaster.png,socal-fire_00000771_post_disaster,0,0,train\masks\socal-fire_00000771_post_disaster.png,0,0,10,10423,771,0
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000772_post_disaster.png,pinery-bushfire_00000772_post_disaster,0,0,tier3\masks\pinery-bushfire_00000772_post_disaster.png,0,0,0,0,772,4
0,0,socal-fire,post,train,train\images\socal-fire_00000772_post_disaster.png,socal-fire_00000772_post_disaster,0,0,train\masks\socal-fire_00000772_post_disaster.png,0,0,0,0,772,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000772_post_disaster.png,portugal-wildfire_00000772_post_disaster,0,0,tier3\masks\portugal-wildfire_00000772_post_disaster.png,0,0,0,0,772,2
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000772_post_disaster.png,woolsey-fire_00000772_post_disaster,0,0,tier3\masks\woolsey-fire_00000772_post_disaster.png,0,0,0,0,772,1
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000773_post_disaster.png,portugal-wildfire_00000773_post_disaster,0,0,tier3\masks\portugal-wildfire_00000773_post_disaster.png,0,0,76,54178,773,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000773_post_disaster.png,pinery-bushfire_00000773_post_disaster,0,0,tier3\masks\pinery-bushfire_00000773_post_disaster.png,0,0,0,0,773,1
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000773_post_disaster.png,woolsey-fire_00000773_post_disaster,0,0,tier3\masks\woolsey-fire_00000773_post_disaster.png,0,0,0,0,773,2
0,0,socal-fire,post,train,train\images\socal-fire_00000774_post_disaster.png,socal-fire_00000774_post_disaster,0,0,train\masks\socal-fire_00000774_post_disaster.png,0,0,0,0,774,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000774_post_disaster.png,woolsey-fire_00000774_post_disaster,0,0,tier3\masks\woolsey-fire_00000774_post_disaster.png,0,0,1,536,774,0
1,369,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000774_post_disaster.png,portugal-wildfire_00000774_post_disaster,0,0,tier3\masks\portugal-wildfire_00000774_post_disaster.png,0,0,6,1973,774,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000774_post_disaster.png,pinery-bushfire_00000774_post_disaster,0,0,tier3\masks\pinery-bushfire_00000774_post_disaster.png,0,0,0,0,774,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000775_post_disaster.png,portugal-wildfire_00000775_post_disaster,0,0,tier3\masks\portugal-wildfire_00000775_post_disaster.png,0,0,12,7285,775,1
0,0,socal-fire,post,train,train\images\socal-fire_00000775_post_disaster.png,socal-fire_00000775_post_disaster,0,0,train\masks\socal-fire_00000775_post_disaster.png,0,0,0,0,775,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000775_post_disaster.png,pinery-bushfire_00000775_post_disaster,0,0,tier3\masks\pinery-bushfire_00000775_post_disaster.png,0,0,0,0,775,3
5,3171,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000775_post_disaster.png,woolsey-fire_00000775_post_disaster,0,0,tier3\masks\woolsey-fire_00000775_post_disaster.png,0,0,0,0,775,2
1,137,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000776_post_disaster.png,pinery-bushfire_00000776_post_disaster,0,0,tier3\masks\pinery-bushfire_00000776_post_disaster.png,0,0,2,323,776,1
10,5096,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000776_post_disaster.png,woolsey-fire_00000776_post_disaster,0,0,tier3\masks\woolsey-fire_00000776_post_disaster.png,0,0,6,5583,776,0
0,0,socal-fire,post,train,train\images\socal-fire_00000776_post_disaster.png,socal-fire_00000776_post_disaster,0,0,train\masks\socal-fire_00000776_post_disaster.png,0,0,6,6441,776,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000776_post_disaster.png,portugal-wildfire_00000776_post_disaster,0,0,tier3\masks\portugal-wildfire_00000776_post_disaster.png,0,0,0,0,776,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000777_post_disaster.png,portugal-wildfire_00000777_post_disaster,0,0,tier3\masks\portugal-wildfire_00000777_post_disaster.png,0,0,0,0,777,3
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000777_post_disaster.png,pinery-bushfire_00000777_post_disaster,0,0,tier3\masks\pinery-bushfire_00000777_post_disaster.png,0,0,0,0,777,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000777_post_disaster.png,woolsey-fire_00000777_post_disaster,0,0,tier3\masks\woolsey-fire_00000777_post_disaster.png,0,0,0,0,777,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000778_post_disaster.png,woolsey-fire_00000778_post_disaster,0,0,tier3\masks\woolsey-fire_00000778_post_disaster.png,0,0,0,0,778,1
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000778_post_disaster.png,portugal-wildfire_00000778_post_disaster,0,0,tier3\masks\portugal-wildfire_00000778_post_disaster.png,0,0,0,0,778,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000778_post_disaster.png,pinery-bushfire_00000778_post_disaster,0,0,tier3\masks\pinery-bushfire_00000778_post_disaster.png,0,0,0,0,778,1
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000779_post_disaster.png,portugal-wildfire_00000779_post_disaster,1,382,tier3\masks\portugal-wildfire_00000779_post_disaster.png,0,0,0,0,779,1
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000779_post_disaster.png,woolsey-fire_00000779_post_disaster,0,0,tier3\masks\woolsey-fire_00000779_post_disaster.png,0,0,0,0,779,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000779_post_disaster.png,pinery-bushfire_00000779_post_disaster,0,0,tier3\masks\pinery-bushfire_00000779_post_disaster.png,0,0,0,0,779,2
2,540,socal-fire,post,train,train\images\socal-fire_00000779_post_disaster.png,socal-fire_00000779_post_disaster,0,0,train\masks\socal-fire_00000779_post_disaster.png,0,0,1,2839,779,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000780_post_disaster.png,portugal-wildfire_00000780_post_disaster,0,0,tier3\masks\portugal-wildfire_00000780_post_disaster.png,0,0,0,0,780,2
1,285,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000780_post_disaster.png,woolsey-fire_00000780_post_disaster,0,0,tier3\masks\woolsey-fire_00000780_post_disaster.png,0,0,0,0,780,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000780_post_disaster.png,pinery-bushfire_00000780_post_disaster,0,0,tier3\masks\pinery-bushfire_00000780_post_disaster.png,0,0,0,0,780,2
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000781_post_disaster.png,woolsey-fire_00000781_post_disaster,0,0,tier3\masks\woolsey-fire_00000781_post_disaster.png,0,0,0,0,781,3
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000781_post_disaster.png,pinery-bushfire_00000781_post_disaster,0,0,tier3\masks\pinery-bushfire_00000781_post_disaster.png,0,0,0,0,781,4
0,0,socal-fire,post,train,train\images\socal-fire_00000781_post_disaster.png,socal-fire_00000781_post_disaster,0,0,train\masks\socal-fire_00000781_post_disaster.png,0,0,0,0,781,4
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000781_post_disaster.png,portugal-wildfire_00000781_post_disaster,0,0,tier3\masks\portugal-wildfire_00000781_post_disaster.png,0,0,6,23197,781,4
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000782_post_disaster.png,woolsey-fire_00000782_post_disaster,0,0,tier3\masks\woolsey-fire_00000782_post_disaster.png,0,0,0,0,782,4
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000782_post_disaster.png,portugal-wildfire_00000782_post_disaster,0,0,tier3\masks\portugal-wildfire_00000782_post_disaster.png,0,0,0,0,782,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000782_post_disaster.png,pinery-bushfire_00000782_post_disaster,0,0,tier3\masks\pinery-bushfire_00000782_post_disaster.png,0,0,22,13598,782,2
3,677,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000783_post_disaster.png,portugal-wildfire_00000783_post_disaster,0,0,tier3\masks\portugal-wildfire_00000783_post_disaster.png,1,1740,27,20398,783,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000783_post_disaster.png,woolsey-fire_00000783_post_disaster,0,0,tier3\masks\woolsey-fire_00000783_post_disaster.png,0,0,18,32113,783,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000783_post_disaster.png,pinery-bushfire_00000783_post_disaster,0,0,tier3\masks\pinery-bushfire_00000783_post_disaster.png,0,0,0,0,783,4
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000784_post_disaster.png,woolsey-fire_00000784_post_disaster,0,0,tier3\masks\woolsey-fire_00000784_post_disaster.png,0,0,8,2749,784,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000784_post_disaster.png,pinery-bushfire_00000784_post_disaster,0,0,tier3\masks\pinery-bushfire_00000784_post_disaster.png,0,0,0,0,784,3
3,1072,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000784_post_disaster.png,portugal-wildfire_00000784_post_disaster,0,0,tier3\masks\portugal-wildfire_00000784_post_disaster.png,0,0,33,30211,784,4
7,12200,socal-fire,post,train,train\images\socal-fire_00000785_post_disaster.png,socal-fire_00000785_post_disaster,0,0,train\masks\socal-fire_00000785_post_disaster.png,0,0,5,3078,785,0
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000785_post_disaster.png,pinery-bushfire_00000785_post_disaster,0,0,tier3\masks\pinery-bushfire_00000785_post_disaster.png,0,0,0,0,785,3
1,232,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000785_post_disaster.png,portugal-wildfire_00000785_post_disaster,0,0,tier3\masks\portugal-wildfire_00000785_post_disaster.png,1,629,15,7993,785,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000785_post_disaster.png,woolsey-fire_00000785_post_disaster,0,0,tier3\masks\woolsey-fire_00000785_post_disaster.png,0,0,0,0,785,3
2,225,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000786_post_disaster.png,woolsey-fire_00000786_post_disaster,0,0,tier3\masks\woolsey-fire_00000786_post_disaster.png,1,729,0,0,786,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000786_post_disaster.png,pinery-bushfire_00000786_post_disaster,0,0,tier3\masks\pinery-bushfire_00000786_post_disaster.png,0,0,1,98,786,4
1,500,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000786_post_disaster.png,portugal-wildfire_00000786_post_disaster,0,0,tier3\masks\portugal-wildfire_00000786_post_disaster.png,0,0,85,89528,786,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000787_post_disaster.png,portugal-wildfire_00000787_post_disaster,0,0,tier3\masks\portugal-wildfire_00000787_post_disaster.png,0,0,3,21320,787,4
0,0,socal-fire,post,train,train\images\socal-fire_00000787_post_disaster.png,socal-fire_00000787_post_disaster,0,0,train\masks\socal-fire_00000787_post_disaster.png,0,0,0,0,787,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000787_post_disaster.png,woolsey-fire_00000787_post_disaster,0,0,tier3\masks\woolsey-fire_00000787_post_disaster.png,0,0,0,0,787,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000787_post_disaster.png,pinery-bushfire_00000787_post_disaster,0,0,tier3\masks\pinery-bushfire_00000787_post_disaster.png,0,0,0,0,787,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000788_post_disaster.png,pinery-bushfire_00000788_post_disaster,0,0,tier3\masks\pinery-bushfire_00000788_post_disaster.png,0,0,0,0,788,2
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000788_post_disaster.png,woolsey-fire_00000788_post_disaster,0,0,tier3\masks\woolsey-fire_00000788_post_disaster.png,0,0,0,0,788,0
1,166,socal-fire,post,train,train\images\socal-fire_00000788_post_disaster.png,socal-fire_00000788_post_disaster,0,0,train\masks\socal-fire_00000788_post_disaster.png,3,866,0,0,788,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000788_post_disaster.png,portugal-wildfire_00000788_post_disaster,0,0,tier3\masks\portugal-wildfire_00000788_post_disaster.png,0,0,39,31177,788,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000789_post_disaster.png,pinery-bushfire_00000789_post_disaster,0,0,tier3\masks\pinery-bushfire_00000789_post_disaster.png,0,0,19,16650,789,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000789_post_disaster.png,portugal-wildfire_00000789_post_disaster,0,0,tier3\masks\portugal-wildfire_00000789_post_disaster.png,0,0,61,77641,789,4
0,0,socal-fire,post,train,train\images\socal-fire_00000789_post_disaster.png,socal-fire_00000789_post_disaster,0,0,train\masks\socal-fire_00000789_post_disaster.png,0,0,0,0,789,0
18,5664,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000789_post_disaster.png,woolsey-fire_00000789_post_disaster,1,272,tier3\masks\woolsey-fire_00000789_post_disaster.png,0,0,4,1971,789,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000790_post_disaster.png,portugal-wildfire_00000790_post_disaster,0,0,tier3\masks\portugal-wildfire_00000790_post_disaster.png,0,0,13,6512,790,3
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000790_post_disaster.png,pinery-bushfire_00000790_post_disaster,0,0,tier3\masks\pinery-bushfire_00000790_post_disaster.png,0,0,0,0,790,1
2,137,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000790_post_disaster.png,woolsey-fire_00000790_post_disaster,0,0,tier3\masks\woolsey-fire_00000790_post_disaster.png,0,0,0,0,790,3
0,0,socal-fire,post,train,train\images\socal-fire_00000790_post_disaster.png,socal-fire_00000790_post_disaster,0,0,train\masks\socal-fire_00000790_post_disaster.png,0,0,33,20544,790,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000791_post_disaster.png,portugal-wildfire_00000791_post_disaster,0,0,tier3\masks\portugal-wildfire_00000791_post_disaster.png,0,0,10,7238,791,4
3,1592,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000791_post_disaster.png,woolsey-fire_00000791_post_disaster,0,0,tier3\masks\woolsey-fire_00000791_post_disaster.png,0,0,11,23308,791,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000791_post_disaster.png,pinery-bushfire_00000791_post_disaster,0,0,tier3\masks\pinery-bushfire_00000791_post_disaster.png,0,0,0,0,791,2
0,0,socal-fire,post,train,train\images\socal-fire_00000791_post_disaster.png,socal-fire_00000791_post_disaster,0,0,train\masks\socal-fire_00000791_post_disaster.png,0,0,0,0,791,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000792_post_disaster.png,pinery-bushfire_00000792_post_disaster,0,0,tier3\masks\pinery-bushfire_00000792_post_disaster.png,0,0,0,0,792,3
5,7059,socal-fire,post,train,train\images\socal-fire_00000792_post_disaster.png,socal-fire_00000792_post_disaster,0,0,train\masks\socal-fire_00000792_post_disaster.png,0,0,24,20529,792,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000792_post_disaster.png,woolsey-fire_00000792_post_disaster,0,0,tier3\masks\woolsey-fire_00000792_post_disaster.png,0,0,0,0,792,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000792_post_disaster.png,portugal-wildfire_00000792_post_disaster,0,0,tier3\masks\portugal-wildfire_00000792_post_disaster.png,0,0,0,0,792,2
4,1153,socal-fire,post,train,train\images\socal-fire_00000793_post_disaster.png,socal-fire_00000793_post_disaster,1,693,train\masks\socal-fire_00000793_post_disaster.png,1,544,0,0,793,2
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000793_post_disaster.png,woolsey-fire_00000793_post_disaster,0,0,tier3\masks\woolsey-fire_00000793_post_disaster.png,0,0,15,27045,793,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000793_post_disaster.png,pinery-bushfire_00000793_post_disaster,0,0,tier3\masks\pinery-bushfire_00000793_post_disaster.png,0,0,0,0,793,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000793_post_disaster.png,portugal-wildfire_00000793_post_disaster,0,0,tier3\masks\portugal-wildfire_00000793_post_disaster.png,0,0,7,2111,793,4
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000794_post_disaster.png,portugal-wildfire_00000794_post_disaster,1,300,tier3\masks\portugal-wildfire_00000794_post_disaster.png,0,0,0,0,794,3
0,0,socal-fire,post,train,train\images\socal-fire_00000794_post_disaster.png,socal-fire_00000794_post_disaster,0,0,train\masks\socal-fire_00000794_post_disaster.png,0,0,0,0,794,3
1,244,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000794_post_disaster.png,pinery-bushfire_00000794_post_disaster,0,0,tier3\masks\pinery-bushfire_00000794_post_disaster.png,0,0,0,0,794,1
5,2089,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000794_post_disaster.png,woolsey-fire_00000794_post_disaster,0,0,tier3\masks\woolsey-fire_00000794_post_disaster.png,0,0,0,0,794,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000795_post_disaster.png,pinery-bushfire_00000795_post_disaster,0,0,tier3\masks\pinery-bushfire_00000795_post_disaster.png,0,0,0,0,795,3
0,0,socal-fire,post,train,train\images\socal-fire_00000795_post_disaster.png,socal-fire_00000795_post_disaster,0,0,train\masks\socal-fire_00000795_post_disaster.png,0,0,0,0,795,3
7,4572,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000795_post_disaster.png,woolsey-fire_00000795_post_disaster,2,371,tier3\masks\woolsey-fire_00000795_post_disaster.png,0,0,12,6081,795,3
2,642,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000795_post_disaster.png,portugal-wildfire_00000795_post_disaster,0,0,tier3\masks\portugal-wildfire_00000795_post_disaster.png,0,0,29,48094,795,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000796_post_disaster.png,portugal-wildfire_00000796_post_disaster,0,0,tier3\masks\portugal-wildfire_00000796_post_disaster.png,0,0,1,422,796,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000796_post_disaster.png,pinery-bushfire_00000796_post_disaster,0,0,tier3\masks\pinery-bushfire_00000796_post_disaster.png,0,0,3,365,796,3
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000796_post_disaster.png,woolsey-fire_00000796_post_disaster,0,0,tier3\masks\woolsey-fire_00000796_post_disaster.png,0,0,0,0,796,1
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000797_post_disaster.png,pinery-bushfire_00000797_post_disaster,0,0,tier3\masks\pinery-bushfire_00000797_post_disaster.png,0,0,3,2492,797,4
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000797_post_disaster.png,woolsey-fire_00000797_post_disaster,0,0,tier3\masks\woolsey-fire_00000797_post_disaster.png,0,0,0,0,797,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000797_post_disaster.png,portugal-wildfire_00000797_post_disaster,0,0,tier3\masks\portugal-wildfire_00000797_post_disaster.png,0,0,0,0,797,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000798_post_disaster.png,woolsey-fire_00000798_post_disaster,0,0,tier3\masks\woolsey-fire_00000798_post_disaster.png,0,0,0,0,798,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000798_post_disaster.png,portugal-wildfire_00000798_post_disaster,0,0,tier3\masks\portugal-wildfire_00000798_post_disaster.png,0,0,20,13235,798,4
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000798_post_disaster.png,pinery-bushfire_00000798_post_disaster,0,0,tier3\masks\pinery-bushfire_00000798_post_disaster.png,0,0,5,16750,798,1
0,0,socal-fire,post,train,train\images\socal-fire_00000798_post_disaster.png,socal-fire_00000798_post_disaster,0,0,train\masks\socal-fire_00000798_post_disaster.png,0,0,47,74406,798,4
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000799_post_disaster.png,woolsey-fire_00000799_post_disaster,0,0,tier3\masks\woolsey-fire_00000799_post_disaster.png,0,0,1,769,799,3
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000799_post_disaster.png,pinery-bushfire_00000799_post_disaster,0,0,tier3\masks\pinery-bushfire_00000799_post_disaster.png,0,0,0,0,799,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000799_post_disaster.png,portugal-wildfire_00000799_post_disaster,0,0,tier3\masks\portugal-wildfire_00000799_post_disaster.png,0,0,13,11774,799,1
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000800_post_disaster.png,portugal-wildfire_00000800_post_disaster,0,0,tier3\masks\portugal-wildfire_00000800_post_disaster.png,0,0,4,5987,800,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000800_post_disaster.png,pinery-bushfire_00000800_post_disaster,0,0,tier3\masks\pinery-bushfire_00000800_post_disaster.png,0,0,0,0,800,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000800_post_disaster.png,woolsey-fire_00000800_post_disaster,0,0,tier3\masks\woolsey-fire_00000800_post_disaster.png,0,0,15,22327,800,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000801_post_disaster.png,pinery-bushfire_00000801_post_disaster,0,0,tier3\masks\pinery-bushfire_00000801_post_disaster.png,0,0,3,362,801,3
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000801_post_disaster.png,portugal-wildfire_00000801_post_disaster,0,0,tier3\masks\portugal-wildfire_00000801_post_disaster.png,0,0,3,9302,801,3
8,1455,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000801_post_disaster.png,woolsey-fire_00000801_post_disaster,0,0,tier3\masks\woolsey-fire_00000801_post_disaster.png,0,0,0,0,801,1
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000802_post_disaster.png,woolsey-fire_00000802_post_disaster,0,0,tier3\masks\woolsey-fire_00000802_post_disaster.png,0,0,0,0,802,2
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000802_post_disaster.png,pinery-bushfire_00000802_post_disaster,0,0,tier3\masks\pinery-bushfire_00000802_post_disaster.png,0,0,0,0,802,2
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000802_post_disaster.png,portugal-wildfire_00000802_post_disaster,0,0,tier3\masks\portugal-wildfire_00000802_post_disaster.png,0,0,2,1515,802,0
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000803_post_disaster.png,portugal-wildfire_00000803_post_disaster,0,0,tier3\masks\portugal-wildfire_00000803_post_disaster.png,0,0,0,0,803,4
1,95,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000803_post_disaster.png,pinery-bushfire_00000803_post_disaster,0,0,tier3\masks\pinery-bushfire_00000803_post_disaster.png,0,0,5,6723,803,4
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000803_post_disaster.png,woolsey-fire_00000803_post_disaster,0,0,tier3\masks\woolsey-fire_00000803_post_disaster.png,0,0,3,298,803,4
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00000804_post_disaster.png,portugal-wildfire_00000804_post_disaster,0,0,tier3\masks\portugal-wildfire_00000804_post_disaster.png,0,0,0,0,804,0
0,0,woolsey-fire,post,tier3,tier3\images\woolsey-fire_00000804_post_disaster.png,woolsey-fire_00000804_post_disaster,0,0,tier3\masks\woolsey-fire_00000804_post_disaster.png,0,0,1,111,804,0
0,0,pinery-bushfire,post,tier3,tier3\images\pinery-bushfire_00000804_post_disaster.png,pinery-bushfire_00000804_post_disaster,0,0,tier3\masks\pinery-bushfire_00000804_post_disaster.png,0,0,0,0,804,1
