destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001647_pre_disaster.png,portugal-wildfire_00001647_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001647_pre_disaster.png,0,0,0,0,00001647
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001648_post_disaster.png,portugal-wildfire_00001648_post_disaster,0,0,tier3\masks\portugal-wildfire_00001648_post_disaster.png,0,0,0,0,00001648
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001648_pre_disaster.png,portugal-wildfire_00001648_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001648_pre_disaster.png,0,0,0,0,00001648
7,4691,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001649_post_disaster.png,portugal-wildfire_00001649_post_disaster,1,363,tier3\masks\portugal-wildfire_00001649_post_disaster.png,1,550,17,23865,00001649
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001649_pre_disaster.png,portugal-wildfire_00001649_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001649_pre_disaster.png,0,0,25,29479,00001649
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001650_post_disaster.png,portugal-wildfire_00001650_post_disaster,0,0,tier3\masks\portugal-wildfire_00001650_post_disaster.png,0,0,1,108,00001650
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001650_pre_disaster.png,portugal-wildfire_00001650_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001650_pre_disaster.png,0,0,1,108,00001650
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001651_post_disaster.png,portugal-wildfire_00001651_post_disaster,0,0,tier3\masks\portugal-wildfire_00001651_post_disaster.png,0,0,24,12836,00001651
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001651_pre_disaster.png,portugal-wildfire_00001651_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001651_pre_disaster.png,0,0,24,12934,00001651
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001652_post_disaster.png,portugal-wildfire_00001652_post_disaster,0,0,tier3\masks\portugal-wildfire_00001652_post_disaster.png,0,0,0,0,00001652
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001652_pre_disaster.png,portugal-wildfire_00001652_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001652_pre_disaster.png,0,0,0,0,00001652
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001653_post_disaster.png,portugal-wildfire_00001653_post_disaster,0,0,tier3\masks\portugal-wildfire_00001653_post_disaster.png,0,0,0,0,00001653
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001653_pre_disaster.png,portugal-wildfire_00001653_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001653_pre_disaster.png,0,0,0,0,00001653
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001654_post_disaster.png,portugal-wildfire_00001654_post_disaster,0,0,tier3\masks\portugal-wildfire_00001654_post_disaster.png,1,217,5,606,00001654
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001654_pre_disaster.png,portugal-wildfire_00001654_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001654_pre_disaster.png,0,0,6,837,00001654
10,5422,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001655_post_disaster.png,portugal-wildfire_00001655_post_disaster,0,0,tier3\masks\portugal-wildfire_00001655_post_disaster.png,2,1093,13,13801,00001655
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001655_pre_disaster.png,portugal-wildfire_00001655_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001655_pre_disaster.png,0,0,21,20316,00001655
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001656_post_disaster.png,portugal-wildfire_00001656_post_disaster,0,0,tier3\masks\portugal-wildfire_00001656_post_disaster.png,0,0,0,0,00001656
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001656_pre_disaster.png,portugal-wildfire_00001656_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001656_pre_disaster.png,0,0,0,0,00001656
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001657_post_disaster.png,portugal-wildfire_00001657_post_disaster,0,0,tier3\masks\portugal-wildfire_00001657_post_disaster.png,0,0,0,0,00001657
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001657_pre_disaster.png,portugal-wildfire_00001657_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001657_pre_disaster.png,0,0,0,0,00001657
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001658_post_disaster.png,portugal-wildfire_00001658_post_disaster,0,0,tier3\masks\portugal-wildfire_00001658_post_disaster.png,0,0,10,5106,00001658
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001658_pre_disaster.png,portugal-wildfire_00001658_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001658_pre_disaster.png,0,0,10,5106,00001658
6,5567,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001659_post_disaster.png,portugal-wildfire_00001659_post_disaster,1,807,tier3\masks\portugal-wildfire_00001659_post_disaster.png,3,3235,25,20351,00001659
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001659_pre_disaster.png,portugal-wildfire_00001659_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001659_pre_disaster.png,0,0,31,30028,00001659
1,180,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001660_post_disaster.png,portugal-wildfire_00001660_post_disaster,0,0,tier3\masks\portugal-wildfire_00001660_post_disaster.png,0,0,27,13890,00001660
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001660_pre_disaster.png,portugal-wildfire_00001660_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001660_pre_disaster.png,0,0,28,14090,00001660
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001661_post_disaster.png,portugal-wildfire_00001661_post_disaster,0,0,tier3\masks\portugal-wildfire_00001661_post_disaster.png,0,0,2,919,00001661
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001661_pre_disaster.png,portugal-wildfire_00001661_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001661_pre_disaster.png,0,0,2,919,00001661
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001662_post_disaster.png,portugal-wildfire_00001662_post_disaster,0,0,tier3\masks\portugal-wildfire_00001662_post_disaster.png,0,0,0,0,00001662
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001662_pre_disaster.png,portugal-wildfire_00001662_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001662_pre_disaster.png,0,0,0,0,00001662
11,6198,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001663_post_disaster.png,portugal-wildfire_00001663_post_disaster,1,343,tier3\masks\portugal-wildfire_00001663_post_disaster.png,2,1379,47,43824,00001663
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001663_pre_disaster.png,portugal-wildfire_00001663_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001663_pre_disaster.png,0,0,60,51799,00001663
5,2989,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001664_post_disaster.png,portugal-wildfire_00001664_post_disaster,0,0,tier3\masks\portugal-wildfire_00001664_post_disaster.png,7,2835,32,20615,00001664
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001664_pre_disaster.png,portugal-wildfire_00001664_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001664_pre_disaster.png,0,0,42,26439,00001664
1,1364,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001665_post_disaster.png,portugal-wildfire_00001665_post_disaster,0,0,tier3\masks\portugal-wildfire_00001665_post_disaster.png,0,0,29,25424,00001665
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001665_pre_disaster.png,portugal-wildfire_00001665_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001665_pre_disaster.png,0,0,30,26788,00001665
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001666_post_disaster.png,portugal-wildfire_00001666_post_disaster,0,0,tier3\masks\portugal-wildfire_00001666_post_disaster.png,0,0,0,0,00001666
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001666_pre_disaster.png,portugal-wildfire_00001666_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001666_pre_disaster.png,0,0,0,0,00001666
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001667_post_disaster.png,portugal-wildfire_00001667_post_disaster,0,0,tier3\masks\portugal-wildfire_00001667_post_disaster.png,0,0,9,7888,00001667
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001667_pre_disaster.png,portugal-wildfire_00001667_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001667_pre_disaster.png,0,0,9,7888,00001667
2,344,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001668_post_disaster.png,portugal-wildfire_00001668_post_disaster,0,0,tier3\masks\portugal-wildfire_00001668_post_disaster.png,0,0,11,5415,00001668
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001668_pre_disaster.png,portugal-wildfire_00001668_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001668_pre_disaster.png,0,0,13,5759,00001668
1,5694,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001669_post_disaster.png,portugal-wildfire_00001669_post_disaster,0,0,tier3\masks\portugal-wildfire_00001669_post_disaster.png,1,8797,10,5706,00001669
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001669_pre_disaster.png,portugal-wildfire_00001669_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001669_pre_disaster.png,0,0,10,20248,00001669
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001670_post_disaster.png,portugal-wildfire_00001670_post_disaster,0,0,tier3\masks\portugal-wildfire_00001670_post_disaster.png,0,0,1,738,00001670
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001670_pre_disaster.png,portugal-wildfire_00001670_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001670_pre_disaster.png,0,0,1,738,00001670
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001671_post_disaster.png,portugal-wildfire_00001671_post_disaster,0,0,tier3\masks\portugal-wildfire_00001671_post_disaster.png,0,0,0,0,00001671
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001671_pre_disaster.png,portugal-wildfire_00001671_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001671_pre_disaster.png,0,0,0,0,00001671
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001672_post_disaster.png,portugal-wildfire_00001672_post_disaster,0,0,tier3\masks\portugal-wildfire_00001672_post_disaster.png,0,0,0,0,00001672
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001672_pre_disaster.png,portugal-wildfire_00001672_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001672_pre_disaster.png,0,0,0,0,00001672
5,1922,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001673_post_disaster.png,portugal-wildfire_00001673_post_disaster,0,0,tier3\masks\portugal-wildfire_00001673_post_disaster.png,0,0,24,53267,00001673
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001673_pre_disaster.png,portugal-wildfire_00001673_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001673_pre_disaster.png,0,0,29,55180,00001673
8,4119,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001674_post_disaster.png,portugal-wildfire_00001674_post_disaster,0,0,tier3\masks\portugal-wildfire_00001674_post_disaster.png,1,1064,12,8667,00001674
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001674_pre_disaster.png,portugal-wildfire_00001674_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001674_pre_disaster.png,0,0,20,13889,00001674
11,5648,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001675_post_disaster.png,portugal-wildfire_00001675_post_disaster,3,1243,tier3\masks\portugal-wildfire_00001675_post_disaster.png,8,3512,58,44613,00001675
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001675_pre_disaster.png,portugal-wildfire_00001675_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001675_pre_disaster.png,0,0,72,55060,00001675
4,1646,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001676_post_disaster.png,portugal-wildfire_00001676_post_disaster,0,0,tier3\masks\portugal-wildfire_00001676_post_disaster.png,0,0,3,1027,00001676
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001676_pre_disaster.png,portugal-wildfire_00001676_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001676_pre_disaster.png,0,0,7,2673,00001676
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001677_post_disaster.png,portugal-wildfire_00001677_post_disaster,0,0,tier3\masks\portugal-wildfire_00001677_post_disaster.png,0,0,24,23670,00001677
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001677_pre_disaster.png,portugal-wildfire_00001677_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001677_pre_disaster.png,0,0,24,23670,00001677
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001678_post_disaster.png,portugal-wildfire_00001678_post_disaster,1,286,tier3\masks\portugal-wildfire_00001678_post_disaster.png,0,0,4,1451,00001678
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001678_pre_disaster.png,portugal-wildfire_00001678_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001678_pre_disaster.png,0,0,5,1751,00001678
1,404,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001679_post_disaster.png,portugal-wildfire_00001679_post_disaster,1,520,tier3\masks\portugal-wildfire_00001679_post_disaster.png,4,1762,22,20706,00001679
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001679_pre_disaster.png,portugal-wildfire_00001679_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001679_pre_disaster.png,0,0,25,23405,00001679
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001680_post_disaster.png,portugal-wildfire_00001680_post_disaster,0,0,tier3\masks\portugal-wildfire_00001680_post_disaster.png,0,0,0,0,00001680
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001680_pre_disaster.png,portugal-wildfire_00001680_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001680_pre_disaster.png,0,0,0,0,00001680
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001681_post_disaster.png,portugal-wildfire_00001681_post_disaster,0,0,tier3\masks\portugal-wildfire_00001681_post_disaster.png,0,0,1,423,00001681
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001681_pre_disaster.png,portugal-wildfire_00001681_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001681_pre_disaster.png,0,0,1,423,00001681
20,10253,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001682_post_disaster.png,portugal-wildfire_00001682_post_disaster,0,0,tier3\masks\portugal-wildfire_00001682_post_disaster.png,3,2686,37,41781,00001682
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001682_pre_disaster.png,portugal-wildfire_00001682_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001682_pre_disaster.png,0,0,55,54720,00001682
17,7952,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001683_post_disaster.png,portugal-wildfire_00001683_post_disaster,0,0,tier3\masks\portugal-wildfire_00001683_post_disaster.png,1,925,13,8020,00001683
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001683_pre_disaster.png,portugal-wildfire_00001683_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001683_pre_disaster.png,0,0,26,16897,00001683
4,1654,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001684_post_disaster.png,portugal-wildfire_00001684_post_disaster,1,2226,tier3\masks\portugal-wildfire_00001684_post_disaster.png,2,1177,6,5049,00001684
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001684_pre_disaster.png,portugal-wildfire_00001684_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001684_pre_disaster.png,0,0,11,10120,00001684
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001685_post_disaster.png,portugal-wildfire_00001685_post_disaster,0,0,tier3\masks\portugal-wildfire_00001685_post_disaster.png,0,0,2,687,00001685
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001685_pre_disaster.png,portugal-wildfire_00001685_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001685_pre_disaster.png,0,0,2,687,00001685
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001686_post_disaster.png,portugal-wildfire_00001686_post_disaster,0,0,tier3\masks\portugal-wildfire_00001686_post_disaster.png,0,0,2,1751,00001686
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001686_pre_disaster.png,portugal-wildfire_00001686_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001686_pre_disaster.png,0,0,2,1751,00001686
2,1970,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001687_post_disaster.png,portugal-wildfire_00001687_post_disaster,0,0,tier3\masks\portugal-wildfire_00001687_post_disaster.png,0,0,21,20177,00001687
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001687_pre_disaster.png,portugal-wildfire_00001687_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001687_pre_disaster.png,0,0,23,22147,00001687
9,2780,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001688_post_disaster.png,portugal-wildfire_00001688_post_disaster,0,0,tier3\masks\portugal-wildfire_00001688_post_disaster.png,0,0,2,206,00001688
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001688_pre_disaster.png,portugal-wildfire_00001688_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001688_pre_disaster.png,0,0,11,2986,00001688
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001689_post_disaster.png,portugal-wildfire_00001689_post_disaster,0,0,tier3\masks\portugal-wildfire_00001689_post_disaster.png,0,0,1,271,00001689
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001689_pre_disaster.png,portugal-wildfire_00001689_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001689_pre_disaster.png,0,0,1,271,00001689
2,957,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001690_post_disaster.png,portugal-wildfire_00001690_post_disaster,0,0,tier3\masks\portugal-wildfire_00001690_post_disaster.png,0,0,7,1897,00001690
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001690_pre_disaster.png,portugal-wildfire_00001690_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001690_pre_disaster.png,0,0,9,2868,00001690
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001691_post_disaster.png,portugal-wildfire_00001691_post_disaster,0,0,tier3\masks\portugal-wildfire_00001691_post_disaster.png,0,0,3,831,00001691
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001691_pre_disaster.png,portugal-wildfire_00001691_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001691_pre_disaster.png,0,0,3,856,00001691
4,1488,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001692_post_disaster.png,portugal-wildfire_00001692_post_disaster,0,0,tier3\masks\portugal-wildfire_00001692_post_disaster.png,0,0,2,983,00001692
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001692_pre_disaster.png,portugal-wildfire_00001692_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001692_pre_disaster.png,0,0,6,2471,00001692
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001693_post_disaster.png,portugal-wildfire_00001693_post_disaster,2,1488,tier3\masks\portugal-wildfire_00001693_post_disaster.png,0,0,26,22156,00001693
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001693_pre_disaster.png,portugal-wildfire_00001693_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001693_pre_disaster.png,0,0,28,23668,00001693
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001694_post_disaster.png,portugal-wildfire_00001694_post_disaster,0,0,tier3\masks\portugal-wildfire_00001694_post_disaster.png,1,1016,7,3192,00001694
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001694_pre_disaster.png,portugal-wildfire_00001694_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001694_pre_disaster.png,0,0,7,4218,00001694
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001695_post_disaster.png,portugal-wildfire_00001695_post_disaster,0,0,tier3\masks\portugal-wildfire_00001695_post_disaster.png,0,0,1,109,00001695
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001695_pre_disaster.png,portugal-wildfire_00001695_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001695_pre_disaster.png,0,0,1,109,00001695
1,513,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001696_post_disaster.png,portugal-wildfire_00001696_post_disaster,0,0,tier3\masks\portugal-wildfire_00001696_post_disaster.png,0,0,1,621,00001696
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001696_pre_disaster.png,portugal-wildfire_00001696_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001696_pre_disaster.png,0,0,2,1134,00001696
2,1003,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001697_post_disaster.png,portugal-wildfire_00001697_post_disaster,0,0,tier3\masks\portugal-wildfire_00001697_post_disaster.png,0,0,20,9212,00001697
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001697_pre_disaster.png,portugal-wildfire_00001697_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001697_pre_disaster.png,0,0,21,10250,00001697
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001698_post_disaster.png,portugal-wildfire_00001698_post_disaster,0,0,tier3\masks\portugal-wildfire_00001698_post_disaster.png,0,0,3,377,00001698
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001698_pre_disaster.png,portugal-wildfire_00001698_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001698_pre_disaster.png,0,0,3,377,00001698
2,781,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001699_post_disaster.png,portugal-wildfire_00001699_post_disaster,2,413,tier3\masks\portugal-wildfire_00001699_post_disaster.png,0,0,22,16369,00001699
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001699_pre_disaster.png,portugal-wildfire_00001699_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001699_pre_disaster.png,0,0,26,17563,00001699
5,918,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001700_post_disaster.png,portugal-wildfire_00001700_post_disaster,0,0,tier3\masks\portugal-wildfire_00001700_post_disaster.png,2,1798,49,40235,00001700
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001700_pre_disaster.png,portugal-wildfire_00001700_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001700_pre_disaster.png,0,0,55,43081,00001700
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001701_post_disaster.png,portugal-wildfire_00001701_post_disaster,0,0,tier3\masks\portugal-wildfire_00001701_post_disaster.png,0,0,0,0,00001701
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001701_pre_disaster.png,portugal-wildfire_00001701_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001701_pre_disaster.png,0,0,0,0,00001701
3,1795,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001702_post_disaster.png,portugal-wildfire_00001702_post_disaster,0,0,tier3\masks\portugal-wildfire_00001702_post_disaster.png,1,906,24,25226,00001702
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001702_pre_disaster.png,portugal-wildfire_00001702_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001702_pre_disaster.png,0,0,27,27927,00001702
10,6254,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001703_post_disaster.png,portugal-wildfire_00001703_post_disaster,1,1629,tier3\masks\portugal-wildfire_00001703_post_disaster.png,3,4789,28,29647,00001703
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001703_pre_disaster.png,portugal-wildfire_00001703_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001703_pre_disaster.png,0,0,37,42416,00001703
4,1136,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001704_post_disaster.png,portugal-wildfire_00001704_post_disaster,1,412,tier3\masks\portugal-wildfire_00001704_post_disaster.png,0,0,6,1321,00001704
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001704_pre_disaster.png,portugal-wildfire_00001704_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001704_pre_disaster.png,0,0,10,2869,00001704
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001705_post_disaster.png,portugal-wildfire_00001705_post_disaster,0,0,tier3\masks\portugal-wildfire_00001705_post_disaster.png,0,0,0,0,00001705
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001705_pre_disaster.png,portugal-wildfire_00001705_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001705_pre_disaster.png,0,0,0,0,00001705
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001706_post_disaster.png,portugal-wildfire_00001706_post_disaster,0,0,tier3\masks\portugal-wildfire_00001706_post_disaster.png,0,0,0,0,00001706
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001706_pre_disaster.png,portugal-wildfire_00001706_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001706_pre_disaster.png,0,0,0,0,00001706
4,2370,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001707_post_disaster.png,portugal-wildfire_00001707_post_disaster,1,304,tier3\masks\portugal-wildfire_00001707_post_disaster.png,2,1471,16,6735,00001707
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001707_pre_disaster.png,portugal-wildfire_00001707_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001707_pre_disaster.png,0,0,23,10880,00001707
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001708_post_disaster.png,portugal-wildfire_00001708_post_disaster,0,0,tier3\masks\portugal-wildfire_00001708_post_disaster.png,0,0,0,0,00001708
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00001708_pre_disaster.png,portugal-wildfire_00001708_pre_disaster,0,0,tier3\masks\portugal-wildfire_00001708_pre_disaster.png,0,0,0,0,00001708
0,0,portugal-wildfire,post,tier3,tier3\images\portugal-wildfire_00001709_post_disaster.png,portugal-wildfire_00001709_post_disaster,0,0,tier3\masks\portugal-wildfire_00001709_post_disaster.png,0,0,8,5568,00001709
